clip_id,dataset,split,video_id,clip_index,start_frame,end_frame,clip_len,clip_label,anomaly_frame_count,anomaly_overlap,acceleration_max,acceleration_mean,acceleration_median,acceleration_min,acceleration_std,candidate_track_count,candidate_track_fraction,crowd_mean_direction_deg,crowd_mean_speed_px_s,curvature_max,curvature_mean,curvature_median,curvature_min,curvature_std,direction_hist_00,direction_hist_01,direction_hist_02,direction_hist_03,direction_hist_04,direction_hist_05,direction_hist_06,direction_hist_07,direction_hist_08,direction_hist_09,direction_hist_10,direction_hist_11,flow_deviation_max,flow_deviation_mean,flow_deviation_median,flow_deviation_min,flow_deviation_std,gt_overlap_track_count,gt_overlap_track_fraction,max_velocity_max,max_velocity_mean,max_velocity_median,max_velocity_min,max_velocity_std,moving_panel_fraction,no_motion_indicator,object_bridge,object_car,object_cyclist,object_dog,object_house,object_person,object_skyscraper,object_tree,object_unknown_motion,speed_ray_00,speed_ray_01,speed_ray_02,speed_ray_03,speed_ray_04,speed_ray_05,speed_ray_06,speed_ray_07,speed_ray_08,speed_ray_09,speed_ray_10,speed_ray_11,speed_ray_norm_00,speed_ray_norm_01,speed_ray_norm_02,speed_ray_norm_03,speed_ray_norm_04,speed_ray_norm_05,speed_ray_norm_06,speed_ray_norm_07,speed_ray_norm_08,speed_ray_norm_09,speed_ray_norm_10,speed_ray_norm_11,stationary_max,stationary_mean,stationary_median,stationary_min,stationary_panel_fraction,stationary_std,track_count,track_length_max,track_length_mean,track_length_median,track_length_min,track_length_std,velocity_max,velocity_mean,velocity_median,velocity_min,velocity_ratio_max,velocity_ratio_mean,velocity_ratio_median,velocity_ratio_min,velocity_ratio_std,velocity_std
avenue_training_06_clip_000005,avenue,training,06,5,81,112,32,0,0,0.0,12553.652393,6548.413518,5803.596744,555.561526,3289.683194,0,0.0,21.990794,284.682439,134.286652,71.231887,75.624219,12.477332,35.209728,0.833333,0.0,0.033333,0.041667,0.025,0.0,0.0,0.0,0.0,0.033333,0.033333,0.0,105.32108,37.766992,13.041851,4.209153,35.388583,0,0.0,1129.4357,668.975928,651.980157,150.519932,304.050711,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,288.784654,0.0,198.139538,103.440551,423.926952,0.0,0.0,0.0,0.0,457.302949,207.784477,0.0,0.631495,0.0,0.433279,0.226197,0.927016,0.0,0.0,0.0,0.0,1.0,0.454369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24.0,9.230769,5.0,3.0,6.941002,457.302949,284.682439,278.668094,103.440551,1.606362,1.0,0.978873,0.363354,0.369402,105.162331
avenue_training_06_clip_000006,avenue,training,06,6,97,128,32,0,0,0.0,15901.22843,6484.642459,5911.067855,1559.798613,3966.071315,0,0.0,13.745768,279.752316,128.219185,74.211971,74.67602,9.202597,25.940079,0.320261,0.300654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091503,0.026144,0.261438,74.031164,28.675689,23.041785,3.950989,18.167146,0,0.0,1127.635801,757.696344,861.049505,250.312305,274.158853,0.984467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,285.770909,298.848342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.405267,518.528621,169.430594,0.551119,0.576339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498343,1.0,0.326753,0.125,0.015533,0.0,0.0,0.015533,0.037627,13,30.0,11.769231,11.0,3.0,7.234042,518.528621,279.752316,258.405267,80.748857,1.853528,1.0,0.923693,0.288644,0.419997,117.495188
avenue_training_06_clip_000007,avenue,training,06,7,113,144,32,0,0,0.0,19273.576462,8355.14154,7621.311283,0.0,4606.285559,0,0.0,-12.720856,312.582943,136.507436,85.162992,87.803969,0.0,31.622941,0.308108,0.145946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216,0.178378,0.351351,54.524438,26.52148,27.665374,3.181239,15.72049,0,0.0,1251.561525,825.787852,910.55597,151.038075,320.827226,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,332.641927,194.958929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.038075,360.875444,321.516928,0.921764,0.540239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418532,1.0,0.890936,0.0,0.0,0.0,0.0,0.0,0.0,16,31.0,11.5625,8.0,3.0,9.682257,554.004856,312.582943,302.518313,101.01375,1.772345,1.0,0.967802,0.323158,0.37707,117.865578
avenue_training_06_clip_000008,avenue,training,06,8,129,160,32,0,0,0.0,15592.128391,7791.449027,8663.945384,883.392379,4357.849417,0,0.0,-3.508429,278.527388,165.306975,67.840204,64.459941,8.551364,35.79129,0.415205,0.02924,0.040936,0.046784,0.0,0.0,0.0,0.0,0.023392,0.0,0.099415,0.345029,111.273444,30.727625,20.628313,1.350847,31.866657,0,0.0,1312.738074,776.257148,764.137586,107.529066,391.628079,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365.893003,336.412222,321.827236,181.054031,0.0,0.0,0.0,0.0,348.347495,0.0,253.858409,201.690463,1.0,0.919428,0.879567,0.494828,0.0,0.0,0.0,0.0,0.952047,0.0,0.693805,0.551228,0.0,0.0,0.0,0.0,0.0,0.0,17,31.0,10.058824,8.0,3.0,8.149129,639.135104,278.527388,281.016787,83.971936,2.294694,1.0,1.008938,0.301485,0.45925,127.913672
avenue_training_06_clip_000009,avenue,training,06,9,145,176,32,0,0,0.0,16883.941996,5874.291926,4665.479951,839.807241,4477.249729,0,0.0,-2.920501,268.645906,126.469234,69.363117,71.035058,10.421805,27.181516,0.447205,0.018634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031056,0.037267,0.465839,70.13325,20.674828,13.187283,3.822713,18.436234,0,0.0,1296.208413,729.689094,591.082556,151.038075,441.26028,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,311.741214,296.562626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.02024,346.574142,228.287678,0.899494,0.855697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305909,1.0,0.658698,0.0,0.0,0.0,0.0,0.0,0.0,14,31.0,11.5,6.5,3.0,9.678769,436.912983,268.645906,281.189782,106.02024,1.626353,1.0,1.046693,0.394647,0.331598,89.082538
avenue_training_06_clip_000010,avenue,training,06,10,161,192,32,0,0,0.0,29709.27053,7434.164513,6130.580746,93.060154,6511.443514,0,0.0,-11.276775,277.212552,157.533381,78.932632,73.23121,6.858313,38.905442,0.315789,0.0,0.040936,0.0,0.0,0.0,0.0,0.0,0.023392,0.017544,0.046784,0.555556,105.096843,27.343961,15.107437,0.703744,29.160477,0,0.0,1324.115271,770.051056,829.382695,106.800047,409.156464,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,231.858597,0.0,309.996854,0.0,0.0,0.0,0.0,0.0,110.229022,287.576208,211.799415,336.643763,0.688736,0.0,0.920845,0.0,0.0,0.0,0.0,0.0,0.327435,0.854245,0.62915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,29.0,10.6875,7.5,3.0,8.935314,895.324855,277.212552,245.401592,104.938844,3.229741,1.0,0.885247,0.37855,0.633242,175.542729
avenue_training_06_clip_000011,avenue,training,06,11,177,208,32,0,0,0.0,9509.826367,3979.952944,3293.222022,113.394962,3305.964053,0,0.0,-21.55096,166.211926,146.354142,69.523101,58.158012,24.18323,30.871268,0.383929,0.0,0.0,0.0,0.0,0.0,0.0,0.035714,0.0,0.044643,0.026786,0.508929,103.006142,29.172245,25.880838,1.304674,27.048083,0,0.0,1105.737876,472.267949,413.010491,55.901699,365.332196,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,206.834798,0.0,0.0,0.0,0.0,0.0,0.0,54.248243,0.0,326.845329,52.95085,146.631899,0.632822,0.0,0.0,0.0,0.0,0.0,0.0,0.165975,0.0,1.0,0.162006,0.448628,0.0,0.0,0.0,0.0,0.0,0.0,12,31.0,9.333333,6.5,3.0,7.961714,326.845329,166.211926,160.033037,52.95085,1.966437,1.0,0.962825,0.318574,0.555035,92.253499
avenue_training_06_clip_000012,avenue,training,06,12,193,224,32,0,0,0.0,15248.133039,5482.027441,3860.297928,182.064251,4374.525948,0,0.0,-20.442045,206.540634,138.387121,56.234765,50.931922,17.102729,40.033682,0.275,0.0625,0.0,0.0,0.0375,0.0,0.0,0.0875,0.0375,0.0625,0.0,0.4375,148.821785,56.742071,41.103409,1.359934,44.371182,0,0.0,1137.156542,505.094255,465.40473,80.039053,382.127754,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,205.047639,71.62144,0.0,0.0,125.578971,0.0,0.0,263.134671,71.001324,426.385232,0.0,212.257252,0.480898,0.167974,0.0,0.0,0.29452,0.0,0.0,0.617129,0.166519,1.0,0.0,0.497806,0.0,0.0,0.0,0.0,0.0,0.0,13,19.0,6.153846,4.0,3.0,4.53781,494.116881,206.540634,191.437105,60.199307,2.392347,1.0,0.926874,0.291465,0.619823,128.018536
avenue_training_06_clip_000013,avenue,training,06,13,209,240,32,0,0,0.0,13983.356867,5685.745421,4006.442469,38.470508,5230.616304,0,0.0,13.204514,222.828783,81.660311,43.608231,50.785285,13.743102,26.335398,0.351351,0.0,0.0,0.135135,0.0,0.0,0.0,0.0,0.0,0.0,0.513514,0.0,90.375786,42.058804,46.057653,6.186392,29.998531,0,0.0,1017.503071,517.686359,500.975611,51.53882,368.327159,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,102.144018,0.0,0.0,405.058922,0.0,0.0,0.0,0.0,0.0,0.0,252.398479,0.0,0.252171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.0,7.4,7.0,3.0,3.261901,415.474781,222.828783,153.518626,50.76941,1.864547,1.0,0.688953,0.22784,0.702595,156.558388
avenue_training_06_clip_000014,avenue,training,06,14,225,256,32,0,0,0.0,4956.364514,2853.881502,3393.70156,211.578432,1974.302073,0,0.0,37.102284,92.21185,89.66931,75.947989,79.892131,58.282526,13.1136,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.187682,23.458455,22.183186,13.004497,9.101031,0,0.0,556.916735,313.215489,354.778883,27.95085,217.94015,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,127.163396,0.0,22.308758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.175434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.0,6.666667,5.0,4.0,3.091206,138.123397,92.21185,116.203395,22.308758,1.497892,1.0,1.260179,0.241929,0.544751,50.232482
avenue_training_06_clip_000015,avenue,training,06,15,241,272,32,0,0,0.0,13307.337484,6458.999615,5980.753845,2973.488473,3509.728424,0,0.0,45.366284,254.273807,165.636384,94.2436,79.954825,65.080659,33.768001,0.0,0.596491,0.087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315789,55.602762,18.944228,9.259058,1.229922,18.827055,0,0.0,887.852043,654.056068,554.905677,503.891109,163.48972,0.990196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,229.860326,343.391108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.810434,0.0,0.669383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765338,0.058824,0.009804,0.0,0.0,0.009804,0.021922,6,18.0,9.5,6.0,4.0,6.075909,361.616524,254.273807,262.673951,143.247777,1.422154,1.0,1.033036,0.56336,0.33054,84.047745
avenue_training_06_clip_000016,avenue,training,06,16,257,288,32,0,0,0.0,10472.62862,4446.561762,2972.482368,135.403856,3304.924788,0,0.0,8.103528,184.660499,154.653824,78.384919,67.808851,45.690149,31.846526,0.663717,0.115044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221239,38.259627,18.424218,16.294052,1.005824,14.111955,0,0.0,955.003272,457.423412,429.467752,27.95085,275.826446,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,151.474008,167.685563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.287941,0.602791,0.667304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,30.0,11.3,7.5,3.0,9.132908,313.139286,184.660499,172.654675,25.242773,1.695757,1.0,0.934984,0.136698,0.506892,93.602937
avenue_training_06_clip_000017,avenue,training,06,17,273,304,32,0,0,0.0,26745.691826,10570.603391,9230.794563,2672.051857,6741.915489,0,0.0,3.792757,323.04239,111.815501,87.623603,88.730872,47.300672,18.554539,0.511811,0.031496,0.031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102362,0.322835,58.812341,26.912254,20.727106,6.792357,18.280254,0,0.0,1269.904032,902.789899,941.884351,290.742584,310.143754,0.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,257.534727,315.946677,430.999324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.844153,255.061803,0.54465,0.668184,0.911504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53942,0.5,0.05,0.0,0.0,0.05,0.15,10,31.0,12.7,7.5,3.0,10.9,534.913837,323.04239,327.753067,108.845775,1.655863,1.0,1.014582,0.33694,0.374216,120.887472
avenue_training_06_clip_000018,avenue,training,06,18,289,320,32,0,0,0.0,11492.32649,5340.544564,4090.372758,560.95653,4124.623072,0,0.0,10.533374,185.848244,125.972387,53.977663,57.316935,8.714931,33.671566,0.481132,0.0,0.028302,0.0,0.037736,0.0,0.0,0.0,0.0,0.066038,0.028302,0.358491,110.526569,37.080534,24.871479,2.588593,33.83214,0,0.0,1068.877916,505.44817,499.887696,100.778222,317.673856,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180.118154,0.0,251.904372,0.0,73.059974,0.0,0.0,0.0,0.0,68.595051,300.557208,221.946609,0.599281,0.0,0.838125,0.0,0.243082,0.0,0.0,0.0,0.0,0.228226,1.0,0.73845,0.0,0.0,0.0,0.0,0.0,0.0,10,28.0,10.6,6.0,3.0,8.912912,351.687251,185.848244,152.813364,68.595051,1.892336,1.0,0.822248,0.369092,0.54107,100.556986
avenue_training_06_clip_000019,avenue,training,06,19,305,336,32,0,0,0.0,9068.431938,4335.305806,4302.423788,1250.0,2568.945912,0,0.0,-0.248419,175.451925,115.801198,68.905387,64.606928,34.544336,24.198822,0.678161,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195402,0.091954,58.034107,25.724172,22.096136,4.545379,15.835567,0,0.0,979.87563,540.942542,614.918694,75.0,351.963179,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,247.961143,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.676794,126.934583,1.0,0.201644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571367,0.511913,0.0,0.0,0.0,0.0,0.0,0.0,9,24.0,9.666667,6.0,3.0,7.615773,361.552168,175.451925,160.177313,50.0,2.060691,1.0,0.912941,0.284978,0.502446,88.155122
avenue_training_06_clip_000020,avenue,training,06,20,321,352,32,0,0,0.0,20110.676105,5018.580111,2569.034029,274.029492,5707.219451,0,0.0,1.999267,203.225066,165.136747,62.543541,57.254008,14.036243,38.290488,0.3,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046667,0.573333,59.894682,22.49462,18.4569,1.333157,16.839079,0,0.0,1019.574053,479.646458,471.111712,62.5,318.499759,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,126.450872,359.220001,407.814759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.346828,159.835595,0.310069,0.880841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613874,0.391932,0.0,0.0,0.0,0.0,0.0,0.0,16,31.0,9.375,5.0,3.0,8.513776,464.713522,203.225066,162.44743,57.01941,2.286694,1.0,0.799347,0.280573,0.610662,124.101828
avenue_training_06_clip_000021,avenue,training,06,21,337,368,32,0,0,0.0,29417.149732,6590.650263,5416.149996,142.50048,6189.688214,0,0.0,3.888374,248.671003,155.344101,69.54128,68.894667,17.768839,32.252691,0.668067,0.012605,0.0,0.033613,0.0,0.0,0.0,0.0,0.0,0.05042,0.0,0.235294,114.964039,24.827759,13.780976,0.720273,28.918851,0,0.0,1312.559522,719.775828,741.482272,45.069391,423.398757,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,236.817252,175.960279,0.0,118.154956,0.0,0.0,0.0,0.0,0.0,451.924251,0.0,230.596051,0.52402,0.389358,0.0,0.261449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.510254,0.0,0.0,0.0,0.0,0.0,0.0,18,31.0,13.222222,9.0,3.0,10.363159,679.344368,248.671003,221.651504,36.51012,2.7319,1.0,0.891344,0.146821,0.612711,152.363508
avenue_training_06_clip_000022,avenue,training,06,22,353,384,32,0,0,0.0,24735.924134,7076.612118,6605.910509,513.659009,5475.904646,0,0.0,-13.325472,279.717375,119.693861,69.42016,69.954751,18.434949,26.921939,0.366379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.599138,40.892002,15.715553,14.015135,1.095858,11.639418,0,0.0,1354.67939,813.405281,950.32889,55.901699,365.854875,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,370.395463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.129165,224.729364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688802,0.606728,0.0,0.0,0.0,0.0,0.0,0.0,17,31.0,13.647059,10.0,3.0,10.454052,612.643247,279.717375,229.272255,45.628519,2.190222,1.0,0.819657,0.163124,0.501493,140.276235
avenue_training_06_clip_000023,avenue,training,06,23,369,400,32,0,0,0.0,21784.73356,7952.338112,6642.146012,1018.999052,5390.302035,0,0.0,-7.484216,277.369379,105.865596,69.935994,72.933589,5.194429,21.697706,0.208738,0.067961,0.019417,0.014563,0.0,0.0,0.0,0.0,0.0,0.029126,0.11165,0.548544,100.08143,32.570869,24.608356,2.863528,26.396806,0,0.0,1350.925609,755.842667,781.302079,138.067013,431.323008,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,257.446218,253.172604,146.482242,100.283506,0.0,0.0,0.0,0.0,0.0,490.671305,247.108178,292.555576,0.524682,0.515972,0.298534,0.20438,0.0,0.0,0.0,0.0,0.0,1.0,0.503612,0.596235,0.0,0.0,0.0,0.0,0.0,0.0,20,31.0,10.3,7.0,3.0,8.173738,562.381094,277.369379,267.18682,100.283506,2.027553,1.0,0.963289,0.361552,0.46556,129.132024
avenue_training_06_clip_000024,avenue,training,06,24,385,416,32,0,0,0.0,12762.8487,7174.503224,8052.769518,1589.609527,3035.488467,0,0.0,22.40713,269.832589,147.188633,72.00535,78.082843,1.789911,33.566861,0.690608,0.088398,0.066298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154696,60.357723,25.213973,20.409565,0.589735,16.117487,0,0.0,1344.258625,827.865229,836.099575,176.776695,369.457085,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,268.430596,300.503397,200.841338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.647952,0.834548,0.934262,0.624414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,31.0,12.066667,8.0,3.0,8.370318,441.04541,269.832589,252.927689,130.930195,1.634515,1.0,0.93735,0.485228,0.340615,91.909017
avenue_training_06_clip_000025,avenue,training,06,25,401,432,32,0,0,0.0,32656.852814,9553.670986,7877.038578,1179.39853,8132.218881,0,0.0,-3.949941,344.80372,169.087506,76.149064,74.813796,12.528808,35.775905,0.319672,0.057377,0.036885,0.0,0.0,0.0,0.0,0.0,0.012295,0.012295,0.0,0.561475,110.163514,26.870482,12.965085,0.233701,28.979706,0,0.0,1337.733624,957.54246,1191.703088,103.077641,405.877225,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,272.917847,248.238149,314.31807,0.0,0.0,0.0,0.0,0.0,681.087906,733.769157,0.0,337.77196,0.37194,0.338306,0.428361,0.0,0.0,0.0,0.0,0.0,0.928205,1.0,0.0,0.460325,0.0,0.0,0.0,0.0,0.0,0.0,21,30.0,11.619048,9.0,3.0,8.214251,733.769157,344.80372,318.240783,79.48967,2.128078,1.0,0.922962,0.230536,0.489511,168.785309
avenue_training_06_clip_000026,avenue,training,06,26,417,448,32,0,0,0.0,16254.939467,6324.979564,5368.085204,1361.980077,4102.052567,0,0.0,-5.341949,249.734738,156.813881,72.368085,71.651584,23.385221,27.950242,0.384921,0.083333,0.027778,0.0,0.0,0.0,0.0,0.011905,0.0,0.031746,0.087302,0.373016,130.630943,34.004917,26.201324,1.83941,33.322481,0,0.0,1263.984276,742.637771,799.413848,111.803399,395.515971,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,270.095931,209.67303,234.298323,0.0,0.0,0.0,0.0,381.99139,0.0,164.31814,299.018973,248.43957,0.707073,0.548895,0.61336,0.0,0.0,0.0,0.0,1.0,0.0,0.430162,0.78279,0.65038,0.0,0.0,0.0,0.0,0.0,0.0,21,30.0,12.0,8.0,3.0,9.211794,381.99139,249.734738,248.974235,80.901699,1.529589,1.0,0.996955,0.323951,0.31159,77.814907
avenue_training_06_clip_000027,avenue,training,06,27,433,464,32,0,0,0.0,15449.808038,7148.483569,5857.642932,0.0,4064.386651,0,0.0,20.711059,260.135629,158.760689,74.137972,70.856134,7.815294,31.113237,0.485507,0.050725,0.018116,0.025362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42029,94.180352,25.373872,18.273633,0.438063,25.083137,0,0.0,1321.516648,829.410619,941.408519,76.034532,386.565564,0.997354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,248.68785,329.716573,267.160034,188.303093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.795057,0.754247,1.0,0.810272,0.571106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84556,0.055556,0.002646,0.0,0.0,0.002646,0.011831,21,30.0,13.142857,11.0,3.0,8.4023,459.645641,260.135629,226.444905,59.151124,1.766946,1.0,0.870488,0.227386,0.35465,92.257079
avenue_training_06_clip_000028,avenue,training,06,28,449,480,32,0,0,0.0,19317.655283,7061.327372,6341.525964,109.119133,4945.520961,0,0.0,12.519351,268.32684,157.948937,74.618987,81.464821,24.404494,31.254045,0.477778,0.022222,0.085185,0.014815,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.388889,108.845629,26.250238,16.214658,1.506121,27.511579,0,0.0,1337.55841,751.804799,734.95323,76.034532,414.984632,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,265.696885,233.611029,289.958118,620.757792,0.0,0.0,0.0,0.0,125.293105,0.0,0.0,245.157054,0.42802,0.376332,0.467103,1.0,0.0,0.0,0.0,0.0,0.201839,0.0,0.0,0.394932,0.0,0.0,0.0,0.0,0.0,0.0,21,31.0,12.857143,11.0,3.0,9.538322,620.757792,268.32684,268.053333,53.796624,2.313439,1.0,0.998981,0.200489,0.497398,133.46526
avenue_training_06_clip_000029,avenue,training,06,29,465,496,32,0,0,0.0,13675.744044,5781.975367,4914.257754,434.379322,3843.351026,0,0.0,17.162173,233.161396,119.481534,70.834379,70.125107,24.584942,25.032385,0.25,0.290816,0.132653,0.030612,0.0,0.0,0.0,0.0,0.0,0.0,0.061224,0.234694,98.82113,32.333234,25.403295,0.693071,26.063502,0,0.0,1224.362079,732.021917,779.523091,90.138782,406.726346,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,179.022588,208.449589,248.489891,266.901652,0.0,0.0,0.0,0.0,0.0,0.0,266.299493,299.847236,0.597046,0.695186,0.828722,0.890125,0.0,0.0,0.0,0.0,0.0,0.0,0.888117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,31.0,13.066667,8.0,3.0,9.426676,581.843073,233.161396,209.626685,63.284707,2.495452,1.0,0.899063,0.27142,0.55716,129.908109
avenue_training_06_clip_000030,avenue,training,06,30,481,512,32,0,0,0.0,21745.604118,6835.111124,5239.177829,119.890191,6062.013192,0,0.0,-10.289392,267.934963,133.397285,60.150206,53.098781,3.036368,37.103005,0.096257,0.342246,0.117647,0.016043,0.0,0.0,0.026738,0.016043,0.0,0.032086,0.048128,0.304813,141.854088,46.823516,33.75,0.748231,42.592203,0,0.0,1347.973015,731.445541,935.013137,67.31456,449.330142,0.998333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,205.836498,267.608554,308.588634,598.967142,0.0,0.0,318.704385,104.153644,0.0,68.823361,119.794208,371.785862,0.343652,0.446783,0.515201,1.0,0.0,0.0,0.53209,0.173889,0.0,0.114903,0.200001,0.620712,0.033333,0.001667,0.0,0.0,0.001667,0.007265,20,31.0,9.35,6.0,3.0,8.211425,598.967142,267.934963,246.762997,56.191976,2.235495,1.0,0.92098,0.209722,0.633691,169.788052
avenue_training_06_clip_000031,avenue,training,06,31,497,528,32,0,0,0.0,15898.358339,6987.906742,6967.047712,961.535656,3888.043037,0,0.0,5.065487,307.537113,94.274124,71.366848,70.975815,33.879583,18.33391,0.609756,0.02439,0.079268,0.0,0.0,0.0,0.0,0.0,0.0,0.04878,0.054878,0.182927,85.186405,30.116968,21.317685,0.004803,25.572685,0,0.0,1350.925609,804.592108,810.574642,150.519932,353.003362,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,316.767157,415.811369,425.980717,0.0,0.0,0.0,0.0,0.0,0.0,463.634554,110.831188,227.040565,0.683226,0.896852,0.918786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.239049,0.489697,0.0,0.0,0.0,0.0,0.0,0.0,13,31.0,12.615385,9.0,4.0,8.740168,558.357745,307.537113,321.195763,98.752137,1.815578,1.0,1.044413,0.321106,0.439114,135.043828
avenue_training_06_clip_000032,avenue,training,06,32,513,544,32,0,0,0.0,18559.852714,8826.555346,9225.554964,2640.108688,3840.75813,0,0.0,2.19859,366.297503,175.97801,88.031103,80.453823,36.536243,33.846585,0.291005,0.407407,0.015873,0.0,0.0,0.0,0.0,0.0,0.0,0.031746,0.037037,0.216931,83.317874,29.017942,20.684624,0.101331,25.792251,0,0.0,1375.0,913.568373,1056.192841,339.576943,333.910682,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,361.698469,391.667629,273.260719,0.0,0.0,0.0,0.0,0.0,0.0,584.766912,306.804964,347.471311,0.618534,0.669784,0.467299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.524662,0.594205,0.0,0.0,0.0,0.0,0.0,0.0,16,31.0,11.8125,8.5,3.0,9.761011,627.609154,366.297503,326.355809,133.285833,1.713386,1.0,0.890958,0.363873,0.373685,136.879902
